tidy_tweet,Sentiment
It certainly doesn t always seem this way  We learn to #trust  have #faith  #endure and to always be #learning     http   t co lpXdqvJkJh,Positive
Tommy Rosen from Recovery     Asking  raise your hand if you have gratitude today   http   t co v eLIMm wl,Positive
Your #reflection is about what You say about You  not anybody else  So say nice things  okay  Great       http   t co hngiRiQeYb,Positive
Happy #October everyone  It s a whole new month  What are some of your #GOALS for this month  We are keeping this    http   t co xt SvFLMLq,Positive
As #NationalRecoveryMonth comes to a close today  we want to remind you to continue taking your #sobriety    http   t co G FiBlZ ND,Positive
We fully support this  #TacoTuesday #LifeNotWasted http   t co  JHSyExiif,Positive
#Gratitude check  What are you grateful for today  http   t co  exoDt Ml ,Positive
Did you get a chance to catch the #Supermoon #LunarEclipse tonight  Here is a link to photos and updates from all    http   t co bw  TqGnZ ,Positive
Cheer your loved one  or yourself   in #recovery from #addiction on with some great #gifts and #SobrietySwag  Go    http   t co RykIgBfhIm,Positive
The Drug Enforcement Administration along with the The United States Department of Justice  hosts their   th    http   t co mwKUGCDInT,Positive
Living Life on Life s Terms  One Day at a Time    #LifeNotWasted http   t co Ff VUQInhu,Positive
Some of us fight for our lives  some of us spend our lives fighting  Remember where you came from  and that    http   t co pJ Qiht  W,Negative
We just wanted to remind you all  that you re doing a great job    #AddictedToLife http   t co  kvgxD sI ,Positive
Follow us on Instagram for great posts like these with  #addiction and #recovery #inspiration  special offers on    http   t co pdQOg Q  M,Positive
We LOVE stories about people being #allies to #addiction and #recovery  Here is a police chief standing up to    http   t co sYJWA TzKl,Positive
We know how strong you are  Do you  #MotivatonMonday #RefuseToSink http   t co sfZU  qZTq,Positive
If divided we stand  then united we fall  Together  we can cure #addiction  one #addict  one #alcoholic     http   t co wdN  RKWoC,Positive
We believe in you  Keep climbing those mountains    #RefuseToSink http   t co  m Kn  X K,Positive
Who doesn t love some #SobrietySwag  Get yours today at http   t co Ae aktGAVY  #LifeNotWasted http   t co pr  oge Zi,Negative
#Serenity reaches far beyond any room or lists of steps  Spiritual principles apply universally  to all of our    http   t co NzjlXvUsRa,Positive
We re not wasted anymore and we don t waste life  Join us on our journey of living a #LifeNotWasted  LIKE  SHARE    http   t co Idm Zbrovi,Positive
Too often dual diagnosis goes undiagnosed  Make sure you find the treatment that s right for you    http   t co V   npUaCI,Positive
Great video from our friends at I Am Not Anonymous  THERE ARE OVER    MILLION AMERICANS IN RECOVERY TODAY     http   t co Yd PMET l ,Positive
 Feelings come and go like clouds in a windy sky  Conscious breathing is my anchor     Th ch Nh t H nh    http   t co Jyhq aVoJF,Positive
#WisdomWednesday let s wrap this hump day up with some wise words  What s one of the best pieces of wisdom you ve been given in #recovery ,Positive
Nobody said it was easy   but it is totally worth it #LifeNotWasted http   t co  O J WDaBy,Positive
  CONTEST ALERT    In honor of #NationalRecoveryMonth we are GIVING AWAY a FREE T SHIRT  Post a picture of you    http   t co toFXUXrbus,Positive
Cunning  Baffling  Powerful #RefuseToSink http   t co Tma oy wxv,Positive
Holiday weekends can be #triggering  What are you doing for your #recovery this Labor Day  http   t co KdsLW kGVn,Positive
Up From  The Wire  The Inspiring Recovery of James Ransone  http   t co  UNedMxaI    Am I perfect at that  No  I m    http   t co dWNdaDlk b,Positive
If it s worth having  it s worth trying   LIKE if your SOBRIETY was worth having  lt   http   t co P Ep EaB n,Positive
September is National Alcohol and Drug Addiction Recovery Month   Is someone from your family suffering  Get help    http   t co J jVNMRalq,Negative
So scary    The counterfeit drug trade is a      billion a year industry   and growing   Check out this great CNN    http   t co oQwK ifx U,Positive
Having a loved one or family member struggle with addiction is one of the most difficult trials for a family     http   t co  rA CNL  M,Negative
The only reflection in the mirror is you   Work   Focus on the most important  lt   http   t co whGiYEtZG ,Positive
Who is the most powerful influence in your child s life  You   Check out this Parent Toolkit to see how a talk    http   t co Rf UqcX pQ,Positive
 It s important to recognize that ongoing addiction is a  lifetime challenge  that needs a  recovery kind of    http   t co TFNT XnP s,Positive
  CONTROVERSIAL NEWS     Until now  these drugs   known as opioids   have been derived only from the opium poppy     http   t co l fUezqXkD,Negative
  TRUTH THURSDAY     Healing takes time  lt   http   t co eNUm DYFvF,Positive
Would you be surprised to know that drug overdoses are now the leading cause of injury deaths in the United    http   t co  fGnQmUKQe,Negative
There s a reason that most    step programs involve connecting with some concept of God or the Divine  It s    http   t co J AFr dnfo,Positive
WEEKEND CHALLENGE  UNWIND   UNPLUG http   t co cT bIBeIYC,Positive
Great price   Quality   Meaning  SHOP OUR FULL STORE  http   t co fyJtBOiiqL http   t co gJQ JxbaAw,Positive
Ashley Hamilton was born into acting royalty  and with the glitz and glamour came a battle against substance    http   t co  hEppy ZJI,Positive
  FACT FRIDAY     Find out how prescription drug abuse affects your brain  http   t co    ssr mnz http   t co likDD BGrk,Negative
TAG the significant other who has stood beside you throughout your addiction recovery  lt   http   t co  BucyuTUYH,Positive
Do one or both of your parents suffer from addiction  http   t co   I  wg sd   The best you can do is to be    http   t co w kCDBdT F,Positive
A great laugh to kick off this Friday   This beluga is living life to the fullest   one scare at a time    http   t co  ux hZViRH,Positive
Are you a teen fighting addiction  http   t co nwYUMVjdjf   The best way to fight an addiction of any kind  is to    http   t co  JZYiAN Q ,Positive
The best way to get through a traumatic upheaval that results in heartbreak and grief is to surround yourself    http   t co  SwY z  OH,Negative
Blessed for each new day  http   t co  rDM nF pU,Positive
Adolescence is a critical time for preventing drug addiction  http   t co hEZtoDYJBL   It s vital to work with    http   t co amiEDlH   ,Negative
   Things Families Can Do for an Addicted Loved One  http   t co GUQGkLcO B  http   t co Db rBzeaE ,Positive
Ever ask yourself   Am I addicted    If you re unsure  it s best to take our self test to find out     http   t co  E T xWABF,Positive
This is one of our most popular shirts   Under       what s not to love      Shop more of our men s tees     http   t co oHvJMTmGFb,Positive
Don t lose heart when you face discrimination after battling addiction  http   t co BnuqAD bD    You may face a    http   t co JYWlEn BFU,Positive
We re wishing all our FANS a safe  sober   fun  th of July celebration  lt   http   t co zDAiz YW U,Positive
What is detoxification  http   t co nvhEWJbdUu   It is always advised that you detox in a safe  supervised medical    http   t co CuWr z jnp,Positive
There is nothing more powerful than the freedom to CHANGE YOUR STORY  http   t co E Ho P oIG,Positive
Empower yourself   Learning about addiction is one of the smartest things you can do to help yourself or a loved    http   t co n mIHb rP ,Positive
Don t lose all hope if you relapse  http   t co Am  fAwkLc   Relapsing is disappointing but it certainly not the    http   t co UXF baBl j,Positive
FILL IN THE BLANK   I can thank              for my sobriety  http   t co  IuTG Ft G,Positive
According to a report by the National Center on Addiction and Substance Abuse  most teens first try cigarettes     http   t co CQpixjUL j,Negative
Cost of Rehab vs  Cost of Addiction  http   t co sdlud vULJ  While it s true that inpatient treatment centers can    http   t co h KiCGcJTY,Positive
 FAQ  Q  How long does rehab take  http   t co eoxUjQtRnu   A  The truth is  it really varies from person to    http   t co kotryiRcwY,Positive
What makes YOU happy  http   t co  xLUieLESY,Positive
Don t let the cost of rehab deter you from seeking help  http   t co  kexeBZu V   Keep in mind  this is a medical    http   t co lSSREUHdy ,Positive
Where should I Attend Rehab  http   t co ggY Di I G   There is no right or wrong way to go through rehab as long    http   t co Tk fqUza z,Negative
What things could you not enjoy before but have been blessed with now  http   t co  cOdEHUtzm,Positive
We now have over         FANS    Thank you to each and every one of you  lt     We are truly grateful to be a part    http   t co pkT  zYtDZ,Positive
Great #sobriety gifts under       Check out our shop here  http   t co fyJtBOiiqL http   t co GeWJ ISKim,Positive
So true  lt   http   t co gz i TU iF,Positive
