tidy_tweet,Sentiment
 Hi Mr  Siddiqui Sorry to keep you waiting but we would need some more time to get this sorted  Request for your patience ,Negative
 Hi Praveen  can we call you and get this sorted resolved  Please DM your contact details ,Positive
What if your health insurance plan rewarded you for your exercise sessions   Learn more about how you can  https   t co  LMyhtGWfC,Positive
 Hope the Annual Health check up has been completed ,Positive
 Dear Mr  Siddiqi  We are figuring this out with the concerned team  Will update you as soon as possible ,Positive
 Hi Mr  Siddiqi  Sorry to keep you waiting but we would need some more time to get this sorted  Request for your patience ,Negative
 Hello Mr  Siddiqi  We would need some more time to get this sorted  Please bear with us till then ,Positive
 Hi Sridhara  Could you please DM us your registered mobile number  We will connect soon ,Positive
Living in a different city or even a different country  shouldn t be a problem when it comes to taking care of your  https   t co sBxbs  HG ,Positive
 Dear Amit  Seems like there is something you are unhappy about  Kindly DM your concerns  Would love to help ,Positive
Wouldn t you feel protected if your diabetes or high blood pressure was covered by your health insurance plan  Know  https   t co hzT DUWAiS,Positive
Whether it is your morning walks or your gym regimen  staying fit now has its benefits  in the form of HealthReturn  https   t co SJIZqjBQtP,Positive
 Sorry  you had to go through this Mandar  Kindly DM your contact details so that we can fix this soon ,Positive
 Dear Shubham  We tried contacting you on your registered number but could not get through  We reques  https   t co sdF SZgwg ,Positive
With Activ Assure  you get   coaching sessions   year with our Health Coaches to help you live a better life  if yo  https   t co iD S zvmmz,Positive
#BeHealthInsured and protect your family from unforeseen medical emergencies   Know how you can take care of your l  https   t co boriFcV Tj,Positive
Get Activ Assure  a health insurance plan that covers international and domestic emergency assistance services  and  https   t co txjhHWkXKT,Negative
 Dear Shahab  We request you kindly share us your registered mobile number or policy number  so that we ca  https   t co Rc  bNM FE,Positive
 Hi Shahab  Please DM your registered mobile number so that we can help you on this ,Positive
 Hi Mahesh  The refund should get reflected in your account soon  Happy to help you for any further assistance ,Positive
 Dear Ashwin  We refer to our telephonic conversation  we have forwarded your policy cancellation reques  https   t co D Ukn oz E,Positive
 Hi Keshav  Please DM your registered mobile number so that we can help you on this ,Positive
 Hi Ashwin  Could you please DM us your registered mobile number  We will connect soon ,Positive
 Hi Ashwin  Could you please DM us your registered mobile number  We will connect soon ,Positive
With Super NCB  get a bonus of     of the sum insured  for every claim free year  This is limited to a maximum of u  https   t co JH FlG qt ,Positive
Get Activ Assure  a health insurance plan that protects you in many ways  #AssureMore  Know more at  https   t co Eq BunGExI,Positive
We congratulate Archana Gosalia  Elaine Baptista  Susmit  Himanshu Shah  Sayandeep Roy for winning #TheMovekars con  https   t co L NyQPqruC,Positive
 Hi Shyama  Our sincere apologies for the mishappening ,Positive
 Hi Faizan  Thank You for showing your interest in Aditya Birla Health Insurance  You can access th  https   t co TadcoypWtS,Positive
 Hi Shyama  Please DM your registered mobile number so that we can help you on this ,Positive
 We are on it Anuj  Please give us some time and we ll get back to you soon ,Positive
 Thanks  We truly value your feedback  It just encourages us to serve you better and keep enhancing your experience ,Positive
 Hi Mahesh  We would need some more time to get this sorted  Please bear with us till then ,Positive
 We understand your concern  Please allow us some time to get back to you on this Mahesh ,Positive
 Hi Sriram  Hope your medical test has been completed and you will receive the medical reports on your reg  https   t co ACtRKofKfl,Positive
 Dear Mr  Bhattacharyya  Kindly contact on our toll free number                We will be happy to assist you ,Positive
 We understand your concern  Please allow us some time to get back to you on this Anuj ,Positive
 Hello Mr  Sriram  Seems like there is something you are unhappy about  Kindly DM your concerns  Would love to help ,Positive
 Hi Anirban  Please DM your registered mobile number so that we can help you on this ,Positive
 Sorry  you had to go through this Anup  Kindly DM your contact details so that we can fix this soon ,Positive
There are alternative treatments that you might wish to opt for  With AYUSH cover inbuilt into Activ Assure  you ca  https   t co zldyhsWUZc,Positive
 Hi Sriram  We refer to our telephonic conversation and regret the inconvenience caused  Will try to rectify this soon as possible ,Negative
Get Activ Assure  a health insurance plan that protects you in many ways  #AssureMore  Know more at  https   t co  v  r   Ml,Positive
 Sorry to hear about your experience Manu  We will look into it right away  Please DM your contact details ,Positive
Your amazing entries for #TheMovekars contest are being reviewed by our team  Stay tuned  The winners will be announced soon ,Positive
 Hi Gehna  Yes  Citizens Hospital  A unit of Cyberabad Citizens Health Services Private Limited  Hy  https   t co ULfF NXwG ,Positive
With a      reload of your sum insured  Activ Assure ensures that you don t run out of cover  even when you or your  https   t co OnPucMGC U,Positive
 Dear Shubham  We wish to inform you that chronic management programme is available to all customers  https   t co bxvdwAKwbi,Positive
A healthy diet will go a long way when someone in your family is diagnosed with cancer  #TogetherWeCan beat cancer   https   t co MYJckvvjFz,Negative
 Dear Mr  Gupta  Seems like there is something you are unhappy about  Kindly DM your concerns  Would love to No results found ,Positive
 Hi Shrish  kindly DM your registered mobile number  We will call you soon ,Positive
The Shetty family found unique ways to cope and ultimately defeat cancer  when it affected their family     We can  https   t co md o CK cE,Negative
With an ever increasing number of cervical cancer cases  it is imperative that you and your family members learn mo  https   t co h IVajiFep,Negative
In the face of adversity  brave heroes like Farzana Plumber fought breast cancer and happily lives on to tell the t  https   t co sd qogrZRK,Positive
Even after contracting cancer at the young age of     Ritika Kothari took it in her stride and fought it fearlessly  https   t co imwPFEGUyL,Negative
The journey through cancer is rough and long  It is best if you and your family are prepared for it   https   t co ceNzw NVxM,Positive
On account of receiving so many entries  we ve decided to take a better look before announcing the winners of  https   t co  jbGdnlySb,Positive
 Thanks  We truly value your feedback  It just encourages us to serve you better and keep enhancing your experience ,Positive
The threat of cancer can be greatly reduced if the symptoms are recognized and taken care of early on   https   t co sCsixFA el,Negative
Overcoming cancer was probably one of the toughest things the Kapoor family had to endure together  but they conque  https   t co nCBbIdfi x,Negative
Realising that you might be genetically prone to getting cancer someday  can go a long way in curbing its threat   https   t co AcUFeZ zOg,Negative
When someone in your family is diagnosed with cancer  the entire family has to fight it together  #TogetherWeCan be  https   t co jrq mSydKK,Negative
A small cancer test taken by your family could go a very long way to protect your best interests  in the long run   https   t co hXqXLdLoWd,Positive
 Dear Shubham  You might have received the refund amount on February           If still you have not  https   t co  RswHtUAva,Positive
Get Activ Assure  a health insurance plan that covers international and domestic emergency assistance services  and  https   t co hnMUAcpQ x,Negative
Realizing you or your family members display warning signs of cancer could go a long way in limiting its threat   https   t co kf wO CvOR,Negative
Realizing you or your family members showcase warning signs of cancer could go a long way in limitation its threat   https   t co Z CjmmcGbN,Negative
